Date,ID Provincia,Provincia,ID Departamento,Departamento,Id Cultivo,Cultivo,ID Campaña,Campaña,Sup. Sembrada (Ha),Sup. Cosechada (Ha),Producción (Tn),Rendimiento (Kg/Ha)
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",231,"DAIREAUX",32,"Maíz",46,"2014/15",30000,25400,177800,7000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",287,"GENERAL ALVEAR",32,"Maíz",46,"2014/15",5000,4700,32900,7000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",455,"LAS FLORES",32,"Maíz",46,"2014/15",15000,11200,78400,7000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",511,"MAIPU",32,"Maíz",46,"2014/15",3400,2400,16800,7000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",532,"MERCEDES",32,"Maíz",46,"2014/15",3100,2500,17500,7000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",32,"Maíz",46,"2014/15",23700,20500,143500,7000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",707,"SALADILLO",32,"Maíz",46,"2014/15",25000,19000,133000,7000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",784,"SUIPACHA",32,"Maíz",46,"2014/15",2500,1700,11900,7000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",32,"Maíz",46,"2014/15",1000,800,5600,7000
"2016-01-01 00:00:00,000",6,"BUENOS AIRES",182,"CORONEL DE MARINA L ROSALES",32,"Maíz",48,"2016/17",6800,900,6300,7000
"2016-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",32,"Maíz",48,"2016/17",2200,1600,11200,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",588,"9 DE JULIO",32,"Maíz",49,"2017/18",46906,33586,235102,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",21,"ALBERTI",32,"Maíz",49,"2017/18",25198,20908,146356,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",70,"BARADERO",32,"Maíz",49,"2017/18",12377,12217,85519,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",112,"BRAGADO",32,"Maíz",49,"2017/18",37604,31194,218358,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",224,"CHIVILCOY",32,"Maíz",49,"2017/18",32697,28987,202909,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",609,"PEHUAJO",32,"Maíz",49,"2017/18",69812,57062,399434,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",630,"PILA",32,"Maíz",49,"2017/18",10000,10000,70000,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",679,"RIVADAVIA",32,"Maíz",49,"2017/18",86386,73006,511042,7000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",735,"SAN ANTONIO DE ARECO",32,"Maíz",49,"2017/18",20993,20783,145481,7000
"2018-01-01 00:00:00,000",6,"BUENOS AIRES",42,"AYACUCHO",32,"Maíz",50,"2018/19",27000,18535,129745,7000
"2018-01-01 00:00:00,000",6,"BUENOS AIRES",168,"CASTELLI",32,"Maíz",50,"2018/19",12900,3320,23240,7000
"2018-01-01 00:00:00,000",6,"BUENOS AIRES",336,"GENERAL LAVALLE",32,"Maíz",50,"2018/19",1500,906,6342,7000
"2019-01-01 00:00:00,000",6,"BUENOS AIRES",42,"AYACUCHO",32,"Maíz",51,"2019/20",26000,18800,131600,7000
"2019-01-01 00:00:00,000",6,"BUENOS AIRES",308,"GENERAL GUIDO",32,"Maíz",51,"2019/20",5800,3500,24500,7000
"2019-01-01 00:00:00,000",6,"BUENOS AIRES",336,"GENERAL LAVALLE",32,"Maíz",51,"2019/20",1000,200,1400,7000
"2019-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",32,"Maíz",51,"2019/20",14200,11570,80990,7000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",14,"ADOLFO GONZALES CHAVES",32,"Maíz",52,"2020/21",21000,17750,124250,7000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",32,"Maíz",52,"2020/21",53000,41000,287000,7000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",63,"BALCARCE",32,"Maíz",52,"2020/21",48000,37500,262500,7000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",231,"DAIREAUX",32,"Maíz",52,"2020/21",48700,42700,298900,7000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",32,"Maíz",52,"2020/21",43700,37700,263900,7000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",679,"RIVADAVIA",32,"Maíz",52,"2020/21",90600,65846,460922,7000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",728,"SAN ANDRES DE GILES",32,"Maíz",52,"2020/21",12200,11200,78400,7000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",791,"TANDIL",32,"Maíz",52,"2020/21",49500,38000,266000,7000
"2021-01-01 00:00:00,000",6,"BUENOS AIRES",168,"CASTELLI",32,"Maíz",53,"2021/22",9000,3000,21000,7000
"2021-01-01 00:00:00,000",6,"BUENOS AIRES",217,"CHASCOMUS",32,"Maíz",53,"2021/22",11050,5960,41720,7000
"2021-01-01 00:00:00,000",6,"BUENOS AIRES",343,"GENERAL PAZ",32,"Maíz",53,"2021/22",4300,3100,21700,7000
"2021-01-01 00:00:00,000",6,"BUENOS AIRES",357,"GENERAL PUEYRREDON",32,"Maíz",53,"2021/22",13800,12300,86100,7000
"2021-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",32,"Maíz",53,"2021/22",69800,52800,369600,7000
"2021-01-01 00:00:00,000",6,"BUENOS AIRES",778,"SAN VICENTE",32,"Maíz",53,"2021/22",700,400,2800,7000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",32,"Maíz",54,"2022/23",24800,21500,150500,7000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",32,"Maíz",54,"2022/23",42700,32239,225670,7000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",32,"Maíz",57,"2023/24",51453,40162,281134,7000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",63,"BALCARCE",32,"Maíz",57,"2023/24",52332,42912,300384,7000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",105,"BOLIVAR",32,"Maíz",57,"2023/24",58000,43790,306530,7000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",231,"DAIREAUX",32,"Maíz",57,"2023/24",55000,41525,290675,7000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",280,"GENERAL ALVARADO",32,"Maíz",57,"2023/24",23146,20831,145817,7000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",32,"Maíz",57,"2023/24",30000,26700,186900,7000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",154,"CARLOS TEJEDOR",32,"Maíz",32,"2000/01",18500,16500,82500,5000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",280,"GENERAL ALVARADO",32,"Maíz",32,"2000/01",11000,8000,40000,5000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",287,"GENERAL ALVEAR",32,"Maíz",32,"2000/01",6000,5300,26500,5000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",406,"HIPOLITO YRIGOYEN",32,"Maíz",32,"2000/01",3500,2700,13500,5000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",32,"Maíz",32,"2000/01",3500,2800,14000,5000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",32,"Maíz",33,"2001/02",15000,10000,50000,5000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",32,"Maíz",33,"2001/02",8000,4000,20000,5000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",532,"MERCEDES",32,"Maíz",33,"2001/02",2800,2400,12000,5000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",32,"Maíz",33,"2001/02",6500,4000,20000,5000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",784,"SUIPACHA",32,"Maíz",33,"2001/02",3200,2600,13000,5000
"2002-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",32,"Maíz",34,"2002/03",14500,9500,47500,5000
"2002-01-01 00:00:00,000",6,"BUENOS AIRES",280,"GENERAL ALVARADO",32,"Maíz",34,"2002/03",9500,6000,30000,5000
"2002-01-01 00:00:00,000",6,"BUENOS AIRES",742,"SAN CAYETANO",32,"Maíz",34,"2002/03",4500,4000,20000,5000
"2002-01-01 00:00:00,000",6,"BUENOS AIRES",875,"VILLARINO",32,"Maíz",34,"2002/03",1500,1200,6000,5000
"2003-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",32,"Maíz",35,"2003/04",2400,1900,9500,5000
"2004-01-01 00:00:00,000",6,"BUENOS AIRES",84,"BENITO JUAREZ",32,"Maíz",36,"2004/05",6500,3000,15000,5000
"2004-01-01 00:00:00,000",6,"BUENOS AIRES",168,"CASTELLI",32,"Maíz",36,"2004/05",2200,1000,5000,5000
"2004-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",32,"Maíz",36,"2004/05",2000,1000,5000,5000
"2004-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",32,"Maíz",36,"2004/05",8500,4000,20000,5000
"2004-01-01 00:00:00,000",6,"BUENOS AIRES",511,"MAIPU",32,"Maíz",36,"2004/05",2200,1000,5000,5000
"2004-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",32,"Maíz",36,"2004/05",3800,1800,9000,5000
"2005-01-01 00:00:00,000",6,"BUENOS AIRES",329,"GENERAL LAS HERAS",32,"Maíz",37,"2005/06",500,400,2000,5000
"2005-01-01 00:00:00,000",6,"BUENOS AIRES",364,"GENERAL RODRIGUEZ",32,"Maíz",37,"2005/06",300,200,1000,5000
"2005-01-01 00:00:00,000",6,"BUENOS AIRES",525,"MARCOS PAZ",32,"Maíz",37,"2005/06",600,400,2000,5000
"2005-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",32,"Maíz",37,"2005/06",1800,900,4500,5000
"2006-01-01 00:00:00,000",6,"BUENOS AIRES",308,"GENERAL GUIDO",32,"Maíz",38,"2006/07",1600,400,2000,5000
"2006-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",32,"Maíz",38,"2006/07",8500,2500,12500,5000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",32,"Maíz",39,"2007/08",14000,8000,40000,5000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",532,"MERCEDES",32,"Maíz",39,"2007/08",4800,3900,19500,5000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",32,"Maíz",39,"2007/08",15000,13000,65000,5000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",630,"PILA",32,"Maíz",39,"2007/08",1500,200,1000,5000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",32,"Maíz",39,"2007/08",500,400,2000,5000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",812,"TORDILLO",32,"Maíz",39,"2007/08",500,100,500,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",854,"25 DE MAYO",32,"Maíz",40,"2008/09",22000,15300,76500,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",588,"9 DE JULIO",32,"Maíz",40,"2008/09",15200,11600,58000,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",119,"BRANDSEN",32,"Maíz",40,"2008/09",2800,1800,9000,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",134,"CANUELAS",32,"Maíz",40,"2008/09",2000,1400,7000,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",210,"CHACABUCO",32,"Maíz",40,"2008/09",25000,24000,120000,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",217,"CHASCOMUS",32,"Maíz",40,"2008/09",3500,2300,11500,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",301,"GENERAL BELGRANO",32,"Maíz",40,"2008/09",6000,4300,21500,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",455,"LAS FLORES",32,"Maíz",40,"2008/09",6000,4400,22000,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",483,"LOBOS",32,"Maíz",40,"2008/09",10000,6800,34000,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",547,"MONTE",32,"Maíz",40,"2008/09",7500,5500,27500,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",574,"NAVARRO",32,"Maíz",40,"2008/09",10000,6000,30000,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",693,"ROQUE PEREZ",32,"Maíz",40,"2008/09",11000,7500,37500,5000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",707,"SALADILLO",32,"Maíz",40,"2008/09",18000,13900,69500,5000
"2011-01-01 00:00:00,000",6,"BUENOS AIRES",693,"ROQUE PEREZ",32,"Maíz",43,"2011/12",23000,20400,102000,5000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",14,"ADOLFO GONZALES CHAVES",32,"Maíz",45,"2013/14",9700,3900,19500,5000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",105,"BOLIVAR",32,"Maíz",45,"2013/14",28500,25500,127500,5000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",196,"CORONEL PRINGLES",32,"Maíz",45,"2013/14",12000,8600,43000,5000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",287,"GENERAL ALVEAR",32,"Maíz",45,"2013/14",4700,4200,21000,5000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",308,"GENERAL GUIDO",32,"Maíz",45,"2013/14",1300,540,2700,5000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",32,"Maíz",45,"2013/14",14200,12700,63500,5000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",616,"PELLEGRINI",32,"Maíz",45,"2013/14",25000,8000,40000,5000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",784,"SUIPACHA",32,"Maíz",45,"2013/14",2750,2300,11500,5000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",32,"Maíz",46,"2014/15",40000,18000,90000,5000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",32,"Maíz",46,"2014/15",2000,1250,6250,5000
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",7,"ADOLFO ALSINA",32,"Maíz",47,"2015/16",38000,4940,24700,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",7,"ADOLFO ALSINA",32,"Maíz",49,"2017/18",30000,10920,54600,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",105,"BOLIVAR",32,"Maíz",49,"2017/18",49700,48220,241100,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",32,"Maíz",49,"2017/18",34340,26520,132600,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",231,"DAIREAUX",32,"Maíz",49,"2017/18",47000,45520,227600,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",287,"GENERAL ALVEAR",32,"Maíz",49,"2017/18",10000,9090,45450,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",322,"GENERAL LA MADRID",32,"Maíz",49,"2017/18",27400,19040,95200,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",399,"GUAMINI",32,"Maíz",49,"2017/18",26000,12140,60700,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",406,"HIPOLITO YRIGOYEN",32,"Maíz",49,"2017/18",39700,38220,191100,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",448,"LAPRIDA",32,"Maíz",49,"2017/18",14990,14990,74950,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",532,"MERCEDES",32,"Maíz",49,"2017/18",9022,7482,37410,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",32,"Maíz",49,"2017/18",33000,31520,157600,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",32,"Maíz",49,"2017/18",20730,11210,56050,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",32,"Maíz",49,"2017/18",13240,8630,43150,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",784,"SUIPACHA",32,"Maíz",49,"2017/18",9659,7469,37345,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",32,"Maíz",49,"2017/18",2500,2500,12500,5000
"2017-01-01 00:00:00,000",6,"BUENOS AIRES",819,"TORNQUIST",32,"Maíz",49,"2017/18",16410,13470,67350,5000
"2018-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",32,"Maíz",50,"2018/19",26000,19800,99000,5000
"2019-01-01 00:00:00,000",6,"BUENOS AIRES",322,"GENERAL LA MADRID",32,"Maíz",51,"2019/20",29000,18850,94250,5000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",196,"CORONEL PRINGLES",32,"Maíz",52,"2020/21",17000,13800,69000,5000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",32,"Maíz",52,"2020/21",39000,26920,134600,5000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",32,"Maíz",52,"2020/21",19000,17100,85500,5000
"2020-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",32,"Maíz",52,"2020/21",15000,13800,69000,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",42,"AYACUCHO",32,"Maíz",54,"2022/23",47600,43100,215500,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",84,"BENITO JUAREZ",32,"Maíz",54,"2022/23",32643,22643,113215,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",161,"CARMEN DE ARECO",32,"Maíz",54,"2022/23",20000,17000,85000,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",210,"CHACABUCO",32,"Maíz",54,"2022/23",48000,40800,204000,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",175,"COLON",32,"Maíz",54,"2022/23",13702,9891,49455,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",294,"GENERAL ARENALES",32,"Maíz",54,"2022/23",37000,31450,157250,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",413,"JUNIN",32,"Maíz",54,"2022/23",45000,38250,191250,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",32,"Maíz",54,"2022/23",21000,11500,57500,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",32,"Maíz",54,"2022/23",14500,12100,60500,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",686,"ROJAS",32,"Maíz",54,"2022/23",45000,38250,191250,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",32,"Maíz",54,"2022/23",26000,19500,97500,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",728,"SAN ANDRES DE GILES",32,"Maíz",54,"2022/23",18000,15300,76500,5000
"2022-01-01 00:00:00,000",6,"BUENOS AIRES",819,"TORNQUIST",32,"Maíz",54,"2022/23",16000,10500,52500,5000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",168,"CASTELLI",32,"Maíz",57,"2023/24",10000,4000,20000,5000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",32,"Maíz",57,"2023/24",3000,2200,11000,5000
"2023-01-01 00:00:00,000",6,"BUENOS AIRES",336,"GENERAL LAVALLE",32,"Maíz",57,"2023/24",1300,500,2500,5000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",588,"9 DE JULIO",32,"Maíz",32,"2000/01",46000,35000,210000,6000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",126,"CAMPANA",32,"Maíz",32,"2000/01",400,400,2400,6000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",609,"PEHUAJO",32,"Maíz",32,"2000/01",34000,32500,195000,6000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",665,"RAMALLO",32,"Maíz",32,"2000/01",2600,2600,15600,6000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",693,"ROQUE PEREZ",32,"Maíz",32,"2000/01",8000,8000,48000,6000
"2000-01-01 00:00:00,000",6,"BUENOS AIRES",826,"TRENQUE LAUQUEN",32,"Maíz",32,"2000/01",46250,43750,262500,6000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",126,"CAMPANA",32,"Maíz",33,"2001/02",400,400,2400,6000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",406,"HIPOLITO YRIGOYEN",32,"Maíz",33,"2001/02",2500,2200,13200,6000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",32,"Maíz",33,"2001/02",7000,6000,36000,6000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",665,"RAMALLO",32,"Maíz",33,"2001/02",1800,1650,9900,6000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",742,"SAN CAYETANO",32,"Maíz",33,"2001/02",5500,3500,21000,6000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",32,"Maíz",33,"2001/02",2500,2000,12000,6000
"2001-01-01 00:00:00,000",6,"BUENOS AIRES",882,"ZARATE",32,"Maíz",33,"2001/02",1600,1600,9600,6000
"2002-01-01 00:00:00,000",6,"BUENOS AIRES",581,"NECOCHEA",32,"Maíz",34,"2002/03",23000,22000,132000,6000
"2002-01-01 00:00:00,000",6,"BUENOS AIRES",833,"TRES ARROYOS",32,"Maíz",34,"2002/03",25000,24500,147000,6000
"2003-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",32,"Maíz",35,"2003/04",12000,9000,54000,6000
"2003-01-01 00:00:00,000",6,"BUENOS AIRES",63,"BALCARCE",32,"Maíz",35,"2003/04",12500,9200,55200,6000
"2003-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",32,"Maíz",35,"2003/04",4500,3000,18000,6000
"2003-01-01 00:00:00,000",6,"BUENOS AIRES",280,"GENERAL ALVARADO",32,"Maíz",35,"2003/04",6000,4500,27000,6000
"2003-01-01 00:00:00,000",6,"BUENOS AIRES",778,"SAN VICENTE",32,"Maíz",35,"2003/04",900,450,2700,6000
"2003-01-01 00:00:00,000",6,"BUENOS AIRES",791,"TANDIL",32,"Maíz",35,"2003/04",18000,13000,78000,6000
"2004-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",32,"Maíz",36,"2004/05",4500,2900,17400,6000
"2004-01-01 00:00:00,000",6,"BUENOS AIRES",322,"GENERAL LA MADRID",32,"Maíz",36,"2004/05",2500,1300,7800,6000
"2005-01-01 00:00:00,000",6,"BUENOS AIRES",581,"NECOCHEA",32,"Maíz",37,"2005/06",9500,3500,21000,6000
"2005-01-01 00:00:00,000",6,"BUENOS AIRES",742,"SAN CAYETANO",32,"Maíz",37,"2005/06",6400,2400,14400,6000
"2005-01-01 00:00:00,000",6,"BUENOS AIRES",778,"SAN VICENTE",32,"Maíz",37,"2005/06",1100,600,3600,6000
"2005-01-01 00:00:00,000",6,"BUENOS AIRES",833,"TRES ARROYOS",32,"Maíz",37,"2005/06",9600,4600,27600,6000
"2006-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",32,"Maíz",38,"2006/07",2200,600,3600,6000
"2006-01-01 00:00:00,000",6,"BUENOS AIRES",511,"MAIPU",32,"Maíz",38,"2006/07",2200,600,3600,6000
"2006-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",32,"Maíz",38,"2006/07",4500,1300,7800,6000
"2006-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",32,"Maíz",38,"2006/07",3900,1300,7800,6000
"2006-01-01 00:00:00,000",6,"BUENOS AIRES",791,"TANDIL",32,"Maíz",38,"2006/07",18000,6500,39000,6000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",32,"Maíz",39,"2007/08",7000,2500,15000,6000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",322,"GENERAL LA MADRID",32,"Maíz",39,"2007/08",4000,2000,12000,6000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",448,"LAPRIDA",32,"Maíz",39,"2007/08",4000,400,2400,6000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",742,"SAN CAYETANO",32,"Maíz",39,"2007/08",7500,7200,43200,6000
"2007-01-01 00:00:00,000",6,"BUENOS AIRES",833,"TRES ARROYOS",32,"Maíz",39,"2007/08",12000,11400,68400,6000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",833,"TRES ARROYOS",32,"Maíz",41,"2009/10",8500,8000,48000,6000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",847,"TRES LOMAS",32,"Maíz",41,"2009/10",7000,3500,21000,6000
"2011-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",32,"Maíz",43,"2011/12",3000,1570,9420,6000
"2012-01-01 00:00:00,000",6,"BUENOS AIRES",14,"ADOLFO GONZALES CHAVES",32,"Maíz",44,"2012/13",6000,3900,23400,6000
"2012-01-01 00:00:00,000",6,"BUENOS AIRES",56,"BAHIA BLANCA",32,"Maíz",44,"2012/13",500,200,1200,6000
"2012-01-01 00:00:00,000",6,"BUENOS AIRES",448,"LAPRIDA",32,"Maíz",44,"2012/13",6900,3600,21600,6000
"2012-01-01 00:00:00,000",6,"BUENOS AIRES",616,"PELLEGRINI",32,"Maíz",44,"2012/13",22000,9000,54000,6000
"2012-01-01 00:00:00,000",6,"BUENOS AIRES",847,"TRES LOMAS",32,"Maíz",44,"2012/13",9000,4000,24000,6000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",154,"CARLOS TEJEDOR",32,"Maíz",45,"2013/14",35400,27750,166500,6000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",231,"DAIREAUX",32,"Maíz",45,"2013/14",28500,25500,153000,6000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",32,"Maíz",45,"2013/14",13600,9300,55800,6000
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",32,"Maíz",45,"2013/14",950,650,3900,6000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",42,"AYACUCHO",32,"Maíz",46,"2014/15",26000,20000,120000,6000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",63,"BALCARCE",32,"Maíz",46,"2014/15",23600,7600,45600,6000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",189,"CORONEL DORREGO",32,"Maíz",46,"2014/15",23400,8400,50400,6000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",32,"Maíz",46,"2014/15",34000,16000,96000,6000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",32,"Maíz",46,"2014/15",23200,18200,109200,6000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",791,"TANDIL",32,"Maíz",46,"2014/15",37000,17000,102000,6000
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",791,"TANDIL",32,"Maíz",47,"2015/16",39600,14040,84240,6000
